id,name,brand,price,currency,has_discount,promocode,discount_value,price_after_sale,discount_amount,url,img,scraped_at,country
16125917,White Lux Set,Curasept,15.0,gbp/£,False,,0,15.0,0.0,/curasept/white-lux-set-whitening-kit-for-teeth/,/curasept/8056746071493_01-o__220218.jpg,2024-05-08 11:05:49,uk
16160459,Paw Patrol Travel Kit,Nickelodeon,3.4,gbp/£,False,,0,3.4,0.0,/nickelodeon/paw-patrol-travel-kit-dental-care-set-for-kids/,/nickelodeon/8032979439019_01-o__221206.jpg,2024-05-08 11:05:49,uk
16139595,3D White Cool Water,Blend-a-med,1.7,gbp/£,True,teeth,15,1.44,0.26,/blend-a-med/3d-white-cool-water-whitening-toothpaste/,/blend-a-med/8006540793138_01-o__230221.jpg,2024-05-08 11:05:49,uk
16214576,Toothpaste Fruit Mix,Chicco,3.0,gbp/£,False,,0,3.0,0.0,/chicco/toothpaste-fruit-mix-toothpaste-for-children-with-fluoride/,/chicco/8058664138715_01__231124.jpg,2024-05-08 11:05:49,uk
483972,Smile Aloe Vera,White Pearl,3.4,gbp/£,False,,0,3.4,0.0,/white-pearl/smile-aloe-vera-toothpaste-for-healthy-teeth-and-gums/,/white-pearl/whpalow_ktps10_01__150611.jpg,2024-05-08 11:05:49,uk
16213106,Oral Care Set,Peppa Pig,11.1,gbp/£,False,,0,11.1,0.0,/peppa-pig/oral-care-set-gift-setfor-children/,/peppa_pig/8029241136820_01__231120.jpg,2024-05-08 11:05:49,uk
16097860,Boys,Pink Elephant,5.2,gbp/£,False,,0,5.2,0.0,/pink-elephant/boys-gift-set-for-kids-green/,/pink_elephant/8588006040418_01__211015.jpg,2024-05-08 11:05:49,uk
16139593,Protect 7 Crystal White,Blend-a-med,1.5,gbp/£,False,,0,1.5,0.0,/blend-a-med/protect-7-crystal-white-toothpaste-for-complete-protection-of-teeth/,/blend-a-med/8006540390917_01-o__220816.jpg,2024-05-08 11:05:49,uk
479551,Deep Fresh,Signal,2.5,gbp/£,False,,0,2.5,0.0,/signal/deep-fresh-toothpaste-for-fresh-breath/,/signal/8717163093481_01-o__230306.jpg,2024-05-08 11:05:49,uk
16214578,Travel Set,Chicco,10.6,gbp/£,False,,0,10.6,0.0,/chicco/travel-set-dental-care-set/,/chicco/8058664121229_01__231124.jpg,2024-05-08 11:05:49,uk
16080292,Total Charcoal,Colgate,2.7,gbp/£,False,,0,2.7,0.0,/colgate/total-charcoal-whitening-toothpaste-with-activated-charcoal/,/colgate/6920354829406_01-o__221125.jpg,2024-05-08 11:05:49,uk
15964935,Mint & Green Tea,Urtekram,4.1,gbp/£,True,teeth,15,3.48,0.62,/urtekram/urtekram-mint-green-tea-mint-toothpaste-with-green-tea/,/urtekram/5765228837832_01-o__190813.jpg,2024-05-08 11:05:49,uk
16212438,Brush Teeth Tablets Kids without Fluoride,Denttabs,5.4,gbp/£,False,,0,5.4,0.0,/denttabs/brush-teeth-tablets-kids-without-fluoride-fluoride-free-toothpaste-in-tablets/,/denttabs/4260066813433_01-o__231115.jpg,2024-05-08 11:05:49,uk
16199573,Pro Expert Advanced,Oral B,4.1,gbp/£,True,teeth,15,3.48,0.62,/oral-b/pro-expert-advanced-toothpaste-against-tooth-decay/,/oral-b/8700216106702_01-o__230904.jpg,2024-05-08 11:05:49,uk
16162535,Dental Care White Time Set,MEDIBLANC,19.9,gbp/£,True,20promo,20,15.92,3.98,/mediblanc/dental-care-white-time-set-dental-care-setfor-pearly-white-teeth/,/mediblanc/3760275382894_01__221220.jpg,2024-05-08 11:05:49,uk
491099,Oral Care,Chicco,3.0,gbp/£,False,,0,3.0,0.0,/chicco/oral-care-gum-massage-gel-for-babies-4m/,/chicco/8003670913771_01__210623.jpg,2024-05-08 11:05:49,uk
542989,Meswak,Eva,3.7,gbp/£,True,teeth,15,3.14,0.56,/eva/meswak-whitening-tooth-powder-3-in-1/,/eva/6223001385370_01-o__211115.jpg,2024-05-08 11:05:49,uk
16115804,Gum Protection Fresh Breath,Meridol,4.1,gbp/£,False,,0,4.1,0.0,/meridol/dental-care-toothpaste-for-fresh-breath/,/meridol/8718951455528_01-o__230807.jpg,2024-05-08 11:05:49,uk
16144265,Travel Dental Set,Minions,5.8,gbp/£,False,,0,5.8,0.0,/minions/travel-dental-set-dental-care-set-3yfor-kids/,/minions/8032979437633_01-o__220902.jpg,2024-05-08 11:05:49,uk
16145063,Special Extreme White,Splat,8.2,gbp/£,True,teeth,15,6.97,1.23,/splat/special-extreme-white-whitening-toothpaste/,/splat/7640168930271_01-o__220908.jpg,2024-05-08 11:05:49,uk
596289,Advanced Clean,Sensodyne,4.8,gbp/£,False,,0,4.8,0.0,/sensodyne/advanced-clean-fluoride-toothpastes-for-complete-protection-of-teeth/,/sensodyne/5054563014757_01-o__170106.jpg,2024-05-08 11:05:49,uk
16125905,Black Lux Set,Curasept,15.0,gbp/£,False,,0,15.0,0.0,/curasept/black-lux-set-whitening-kit-for-teeth/,/curasept/8056746071486_01-o__220218.jpg,2024-05-08 11:05:49,uk
16189655,Tutti Frutti,Brush Baby,4.6,gbp/£,False,,0,4.6,0.0,/brush-baby/tutti-frutti-toothpaste-for-children-from-36-months/,/brush_baby/5060178100143_01-o__230613.jpg,2024-05-08 11:05:49,uk
647251,3D White Luxe Perfection,Blend-a-med,4.1,gbp/£,True,teeth,15,3.48,0.62,/blend-a-med/3d-white-luxe-perfection-whitening-toothpaste-against-stains-on-tooth-enamel/,/blend-a-med/4084500743847_01-o__240426.jpg,2024-05-08 11:05:49,uk
16133044,Oral Care Set,Barbie,4.0,gbp/£,False,,0,4.0,0.0,/barbie/oral-care-set-dental-care-setfor-kids/,/barbie/8029241131450_01__220627.jpg,2024-05-08 11:05:49,uk
16087878,Certified Organic Whitening,Ecodenta,4.7,gbp/£,False,,0,4.7,0.0,/ecodenta/certified-organic-anti-plaque-whitening-toothpaste/,/ecodenta/4770001002162_01-o__210809.jpg,2024-05-08 11:05:49,uk
16188202,Toothpaste Black,BEN&ANNA,3.8,gbp/£,False,,0,3.8,0.0,/benanna/toothpaste-black-natural-toothpaste-with-activated-charcoal/,/benanna/4260491223012_01-o__230331.jpg,2024-05-08 11:05:49,uk
16077178,Charcoal,White Glo,1.0,gbp/£,False,,0,1.0,0.0,/white-glo/charcoal-whitening-toothpaste-with-activated-charcoal-for-travelling/,/white-glo/9319871000974_01-o__210524.jpg,2024-05-08 11:05:49,uk
16189710,Rocket,Brush Baby,4.9,gbp/£,False,,0,4.9,0.0,/brush-baby/rocket-toothpaste-for-children-blueberry/,/brush_baby/5060178102437_01-o__230613.jpg,2024-05-08 11:05:49,uk
16140714,3D White Delicate White,Blend-a-med,1.7,gbp/£,False,,0,1.7,0.0,/blend-a-med/3d-white-delicate-white-whitening-toothpaste/,/blend-a-med/8006540793183_01-o__230221.jpg,2024-05-08 11:05:49,uk
405566,Original White,G.U.M,6.3,gbp/£,True,teeth,15,5.36,0.94,/gum/original-white-whitening-toothpaste/,/gum/gumorwu_ktps10__131106.jpg,2024-05-08 11:05:49,uk
16170972,Organic Baby 0-3 years,Pure Beginnings,8.0,gbp/£,False,,0,8.0,0.0,/pure-beginnings/organic-baby-0-3-years-toothpaste-for-babies-and-kids/,/pure_beginnings/6009824780154_01-o__230216.jpg,2024-05-08 11:05:49,uk
16215117,Teeth Whitening Foam,My White Secret,10.6,gbp/£,True,teeth,15,9.01,1.59,/my-white-secret/teeth-whitening-foam-foam-corrector-for-whitening-teeth/,/my-white-secret/5060548390563_01-o__231128.jpg,2024-05-08 11:05:49,uk
16120166,Toothpaste Apple a Day,HAAN,6.1,gbp/£,False,,0,6.1,0.0,/haan/toothpaste-apple-a-day-fluoride-free-toothpaste-refillable/,/haan/5060917120067_01-o__220405.jpg,2024-05-08 11:05:49,uk
16153839,Crystal Travel Tube,Swissdent,3.2,gbp/£,False,,0,3.2,0.0,/swissdent/crystal-travel-tube-remineralising-toothpaste-with-whitening-effect/,/swissdent/7640126190716_01-o__221027.jpg,2024-05-08 11:05:49,uk
16134103,Kids Peach,WOOM,3.6,gbp/£,False,,0,3.6,0.0,/woom/kids-peach-toothpaste-for-children/,/woom/4751033920105_01-o__220629.jpg,2024-05-08 11:05:49,uk
16072515,Max White Clay,Colgate,3.4,gbp/£,False,,0,3.4,0.0,/colgate/max-white-clay-whitening-toothpaste/,/colgate/8718951380103_01-o__221125.jpg,2024-05-08 11:05:49,uk
16115801,Total Junior,Colgate,2.5,gbp/£,False,,0,2.5,0.0,/colgate/total-junior-toothpaste-for-deep-teeth-and-mouth-cleaning-for-kids/,/colgate/8718951433120_01-o__221125.jpg,2024-05-08 11:05:49,uk
16103884,Whitening & Tartar Control,White Glo,5.3,gbp/£,True,teeth,15,4.5,0.8,/white-glo/whitening-tartar-control-whitening-toothpaste-with-brush/,/white-glo/9319871001452_01-o__211129.jpg,2024-05-08 11:05:49,uk
16134107,Total+ Toothpaste,WOOM,5.7,gbp/£,False,,0,5.7,0.0,/woom/total-toothpaste-reinforcing-toothpaste/,/woom/8420075180308_01-o__220629.jpg,2024-05-08 11:05:49,uk
16188201,Toothpaste Wild Berry,BEN&ANNA,3.9,gbp/£,False,,0,3.9,0.0,/benanna/toothpaste-wild-berry-natural-toothpaste/,/benanna/4260491223036_01-o__230331.jpg,2024-05-08 11:05:49,uk
16132517,Max Fresh Cooling Crystals,Colgate,2.8,gbp/£,True,teeth,15,2.38,0.42,/colgate/max-fresh-cooling-crystals-whitening-toothpaste/,/colgate/8718951313255_01-o__220524.jpg,2024-05-08 11:05:49,uk
16186864,Daycare Protection Booster Herbal,Curasept,6.2,gbp/£,False,,0,6.2,0.0,/curasept/daycare-protection-booster-herbal-gel-toothpaste/,/curasept/8056746073299_01-o__230511.jpg,2024-05-08 11:05:49,uk
16144266,Toothpaste,Minions,2.3,gbp/£,False,,0,2.3,0.0,/minions/toothpaste-toothpaste-for-children/,/minions/8032979437657_01-o__220902.jpg,2024-05-08 11:05:49,uk
16132524,Total Detox,Colgate,3.1,gbp/£,True,teeth,15,2.64,0.46,/colgate/total-detox-toothpaste/,/colgate/8718951480070_01-o__220524.jpg,2024-05-08 11:05:49,uk
16237093,Total Whitening XL,Colgate,4.4,gbp/£,False,,0,4.4,0.0,/colgate/total-whitening-xl-whitening-toothpaste/,/colgate/8714789710358_01-o__240404.jpg,2024-05-08 11:05:49,uk
16214628,Always Smiling Blue,Chicco,12.4,gbp/£,False,,0,12.4,0.0,/chicco/always-smiling-blue-dental-care-set-12-mfor-children/,/chicco/8058664047383_01__231124.jpg,2024-05-08 11:05:49,uk
16143193,Family Whitening,WOOM,3.3,gbp/£,False,,0,3.3,0.0,/woom/family-whitening-whitening-toothpaste/,/woom/8420075180346_01-o__220830.jpg,2024-05-08 11:05:49,uk
16186856,Daycare Protection Booster Fruit Sensation,Curasept,6.2,gbp/£,False,,0,6.2,0.0,/curasept/daycare-protection-booster-fruit-sensation-gel-toothpaste/,/curasept/8056746073305_01-o__230511.jpg,2024-05-08 11:05:49,uk
16187453,Probiotic,White Glo,5.1,gbp/£,False,,0,5.1,0.0,/white-glo/probiotic-dental-care-set/,/white-glo/9319871001506_00-o__230606.jpg,2024-05-08 11:05:49,uk
16134105,Natural+ Toothpaste,WOOM,4.5,gbp/£,False,,0,4.5,0.0,/woom/natural-toothpaste-toothpaste-with-peppermint/,/woom/8420075180339_01-o__220629.jpg,2024-05-08 11:05:49,uk
16115011,White Lux Toothpaste,Curasept,13.0,gbp/£,False,,0,13.0,0.0,/curasept/white-lux-whitening-toothpaste-with-activated-charcoal/,/curasept/8056746072001_01-o__220218.jpg,2024-05-08 11:05:49,uk
434534,Dental Care,Sea of Spa,15.4,gbp/£,False,,0,15.4,0.0,/sea-of-spa/dental-care-toothpaste-with-minerals-from-the-dead-sea/,/sea-of-spa/sosdcau_ktps10_01__140724.jpg,2024-05-08 11:05:49,uk
16134104,Herbal+ Toothpaste,WOOM,4.9,gbp/£,False,,0,4.9,0.0,/woom/herbal-toothbrush-herbal-toothpaste/,/woom/4751033920228_01-o__220629.jpg,2024-05-08 11:05:49,uk
16221588,White & Charcoal,Perl Weiss,5.9,gbp/£,True,teeth,15,5.02,0.88,/perl-weiss/white-charcoal-whitening-toothpaste/,/perl_weiss/4008890009154_01__240111.jpg,2024-05-08 11:05:49,uk
15960493,NanoCare Kids,White Pearl,4.7,gbp/£,False,,0,4.7,0.0,/white-pearl/white-pearl-nanocare-kids-toothpaste-for-children/,/white-pearl/8594069332964_01-o__190710.jpg,2024-05-08 11:05:49,uk
16223651,Dentifricio,Naturaverde,3.4,gbp/£,False,,0,3.4,0.0,/naturaverde/dentifricio-refreshing-toothpaste/,/naturaverde/8029241122533_01-o__240130.jpg,2024-05-08 11:05:49,uk
499486,Complete 7 + White,Blend-a-med,3.4,gbp/£,False,,0,3.4,0.0,/blend-a-med/complete-7-white-toothpaste-for-complete-protection-of-teeth/,/blend-a-med/blecpww_ktps10_01__150925.jpg,2024-05-08 11:05:49,uk
16139589,3D White Luxe Perfection Intense,Blend-a-med,3.5,gbp/£,False,,0,3.5,0.0,/blend-a-med/3d-white-luxe-perfection-intense-toothpaste/,/blend-a-med/8001841142814_01-o__220816.jpg,2024-05-08 11:05:49,uk
16053813,Smile Beauty Care Gift Pack,My White Secret,34.9,gbp/£,False,,0,34.9,0.0,/my-white-secret/smile-beauty-care-dental-care-setfor-radiant-smile/,/my-white-secret/5060548390082_07__200903.jpg,2024-05-08 11:05:49,uk
16213096,AC Milan Oral Hygiene Gift Set,EP Line,9.5,gbp/£,False,,0,9.5,0.0,/ep-line/ac-milan-oral-hygiene-gift-set-gift-setfor-children/,/ep-line/8029241131962_01__231120.jpg,2024-05-08 11:05:49,uk
16141123,Extreme Travel Set,Swissdent,9.8,gbp/£,True,teeth,15,8.33,1.47,/swissdent/extreme-travel-set-dental-care-set/,/swissdent/7640126190334_01-o__220830.jpg,2024-05-08 11:05:49,uk
16109706,Kids 3+ Frozen,Oral B,2.0,gbp/£,False,,0,2.0,0.0,/oral-b/kids-3-frozen-cars-toothpaste-for-children/,/oral-b/8001841296784_01-o__230602.jpg,2024-05-08 11:05:49,uk
537382,White Shock Instant White,BlanX,4.0,gbp/£,False,,0,4.0,0.0,/blanx/white-shock-whitening-toothpaste-against-stains-on-tooth-enamel-with-immediate-effect/,/blanx/8017331051573_01__160413.jpg,2024-05-08 11:05:49,uk
16007143,Kids 3-5 Years,Colgate,2.4,gbp/£,False,,0,2.4,0.0,/colgate/kids-3-5-years-toothpaste-for-children/,/colgate/8718951265738_01-o__200110.jpg,2024-05-08 11:05:49,uk
16223830,Bava Di Lumaca,Naturaverde,3.4,gbp/£,False,,0,3.4,0.0,/naturaverde/bava-di-lumaca-sensitive-toothpaste/,/naturaverde/8029241123813_01-o__240130.jpg,2024-05-08 11:05:49,uk
16145054,Biomed Calcimax,Splat,4.1,gbp/£,False,,0,4.1,0.0,/splat/biomed-calcimax-tooth-enamel-fortifying-toothpaste-with-seaweed-extracts/,/splat/2800015078340_01-o__220908.jpg,2024-05-08 11:05:49,uk
16187461,Daycare Protection Junior Booster,Curasept,5.6,gbp/£,False,,0,5.6,0.0,/curasept/daycare-protection-junior-booster-toothpaste-for-children/,/curasept/8056746073312_01-o__230605.jpg,2024-05-08 11:05:49,uk
16181196,Opti-namel Daily Repair,Elmex,5.9,gbp/£,False,,0,5.9,0.0,/elmex/opti-namel-daily-repair-remineralising-toothpaste/,/elmex/8718951554542_01-o__230426.jpg,2024-05-08 11:05:49,uk
16172354,Total Protection Natural White,Beverly Hills Formula,6.7,gbp/£,False,,0,6.7,0.0,/beverly-hills-formula/total-protection-natural-white-whitening-toothpaste/,/beverly-hills-formula/5020105000052_01-o__230222.jpg,2024-05-08 11:05:49,uk
16212405,Natural Toothpaste Tablets with Fluoride,Denttabs,5.4,gbp/£,False,,0,5.4,0.0,/denttabs/natural-toothpaste-tablets-with-fluoride-fluoride-toothpaste-in-tablets/,/denttabs/4260066813006_01-o__231115.jpg,2024-05-08 11:05:49,uk
16011435,Whitening Smokers Mint,Marvis,4.6,gbp/£,False,,0,4.6,0.0,/marvis/smokers-whitening-mint-whitening-toothpaste-for-smokers/,/marvis/8004395111817_01-o__200211.jpg,2024-05-08 11:05:49,uk
16117282,Gold Lux Toothpaste,Curasept,13.0,gbp/£,False,,0,13.0,0.0,/curasept/gold-lux-toothpaste-whitening-toothpaste-with-activated-charcoal/,/curasept/8056746072018_01-o__220218.jpg,2024-05-08 11:05:49,uk
16214778,Original,Truthpaste,7.4,gbp/£,False,,0,7.4,0.0,/truthpaste/original-natural-toothpaste/,/truthpaste/5060655080005_01-o__231127.jpg,2024-05-08 11:05:49,uk
16129202,Nourish Gently Soothing,Sensodyne,6.0,gbp/£,False,,0,6.0,0.0,/sensodyne/nourish-gently-soothing-bioactive-toothpaste-with-fluoride/,/sensodyne/5054563120199_01-o__220523.jpg,2024-05-08 11:05:49,uk
16207425,Fluoride 5000ppm,WOOM,8.6,gbp/£,False,,0,8.6,0.0,/woom/fluoride-5000ppm-fluoride-toothpaste/,/woom/4751033920242_01-o__231019.jpg,2024-05-08 11:05:49,uk
16212728,Advanced Senitivity,Biorepair,5.1,gbp/£,False,,0,5.1,0.0,/biorepair/advanced-senitivity-sensitive-toothpaste-for-protection-of-teeth-and-gums/,/biorepair/8017331077849_01-o__230906.jpg,2024-05-08 11:05:49,uk
16141819,Perfect White Extreme White,Beverly Hills Formula,7.9,gbp/£,False,,0,7.9,0.0,/beverly-hills-formula/perfect-white-extreme-white-fluoride-toothpastes/,/beverly-hills-formula/5020105003664_01-o__220818.jpg,2024-05-08 11:05:49,uk
16133565,Professional Pro-Repair,Oral B,5.2,gbp/£,False,,0,5.2,0.0,/oral-b/professional-pro-repair-toothpaste/,/oral-b/8001841729077_01-o__220701.jpg,2024-05-08 11:05:49,uk
16125898,Biosmalto Junior,Curasept,6.1,gbp/£,False,,0,6.1,0.0,/curasept/biosmalto-junior-toothpaste-for-children/,/curasept/8056746072452_01-o__220204.jpg,2024-05-08 11:05:49,uk
16202908,Set Max White Ultra Complete,Colgate,15.2,gbp/£,True,teeth,15,12.92,2.28,/colgate/set-max-white-ultra-complete-set-for-teeth/,/colgate/8590232001224_01-o__230922.jpg,2024-05-08 11:05:49,uk
16156796,Sport Gel Fresh,Signal,1.7,gbp/£,False,,0,1.7,0.0,/signal/sport-gel-fresh-refreshing-toothpaste/,/signal/8710522427354_01-o__221114.jpg,2024-05-08 11:05:49,uk
16148926,Natural White Charcoal Whitening,Beverly Hills Formula,14.4,gbp/£,False,,0,14.4,0.0,/beverly-hills-formula/natural-white-whitening-toothpaste-with-activated-charcoal/,/beverly-hills-formula/5020105003923_01-o__220912.jpg,2024-05-08 11:05:49,uk
16172350,Natural White Sensitive,Beverly Hills Formula,9.4,gbp/£,False,,0,9.4,0.0,/beverly-hills-formula/natural-white-sensitive-sensitive-toothpaste/,/beverly-hills-formula/5020105003909_01-o__230222.jpg,2024-05-08 11:05:49,uk
501526,Oral Care Sparkly White,Himalaya Herbals,3.0,gbp/£,False,,0,3.0,0.0,/himalaya-herbals/oral-care-toothpaste-for-pearly-white-teeth/,/himalaya-herbals/hihorlw_ktps10__151008.jpg,2024-05-08 11:05:49,uk
16122249,ADS Astringent,Curasept,5.9,gbp/£,False,,0,5.9,0.0,/curasept/ads-astringent-gel-toothpaste-to-treat-bleeding-gums/,/curasept/8056746070304_01-o__220203.jpg,2024-05-08 11:05:49,uk
644105,NanoCare Whitening,White Pearl,16.2,gbp/£,False,,0,16.2,0.0,/white-pearl/nanocare-whitening/,/white-pearl/8594069332834_02__170922.jpg,2024-05-08 11:05:49,uk
16226325,Limited Edition Sinous Lily,Marvis,7.2,gbp/£,False,,0,7.2,0.0,/marvis/limited-edition-sinous-lily-toothpaste/,/marvis/8004395112814_01-o__240305.jpg,2024-05-08 11:05:49,uk
16136440,Toothpaste Gold Advanced Whitening,Dentissimo,10.3,gbp/£,False,,0,10.3,0.0,/dentissimo/toothpaste-gold-advanced-whitening-whitening-toothpaste/,/dentissimo/7640162324298_01-o__220718.jpg,2024-05-08 11:05:49,uk
16226329,Limited Edition Kissing Rose,Marvis,7.2,gbp/£,True,teeth,15,6.12,1.08,/marvis/limited-edition-kissing-rose-toothpaste/,/marvis/8004395112807_01-o__240305.jpg,2024-05-08 11:05:49,uk
15964933,Fresh Mint,Urtekram,4.1,gbp/£,False,,0,4.1,0.0,/urtekram/urtekram-fresh-mint-whitening-toothpaste-without-fluoride/,/urtekram/5765228836095_01-o__190813.jpg,2024-05-08 11:05:49,uk
16122247,ADS 712,Curasept,5.6,gbp/£,False,,0,5.6,0.0,/curasept/ads-712-toothpaste-against-gum-bleeding-and-periodontal-disease/,/curasept/8056746070069_01-o__220203.jpg,2024-05-08 11:05:49,uk
16215915,Professional Sensitive,Splat,4.6,gbp/£,False,,0,4.6,0.0,/splat/special-organic-sensitive-toothpaste/,/splat/7640168930257_01-o__231128.jpg,2024-05-08 11:05:49,uk
16136909,Mastiha,Mediterra,4.8,gbp/£,False,,0,4.8,0.0,/mediterra/mastiha-toothpaste-with-mastic/,/mediterra/5200314371048_01-o__220721.jpg,2024-05-08 11:05:49,uk
15666557,Activated Charcoal,My Magic Mud,10.8,gbp/£,False,,0,10.8,0.0,/my-magic-mud/activated-charcoal-whitening-toothpaste-with-activated-charcoal/,/my-magic-mud/0868656000115_01-o__210920.jpg,2024-05-08 11:05:49,uk
16122261,ADS 705,Curasept,5.6,gbp/£,False,,0,5.6,0.0,/curasept/ads-705-gel-toothpaste-to-treat-periodontitis/,/curasept/8056746070076_01-o__220203.jpg,2024-05-08 11:05:49,uk
16172349,Natural White Optic Blue,Beverly Hills Formula,7.9,gbp/£,False,,0,7.9,0.0,/beverly-hills-formula/natural-white-optic-blue-whitening-toothpaste/,/beverly-hills-formula/5020105003947_01-o__230222.jpg,2024-05-08 11:05:49,uk
16122231,ADS Regenerating,Curasept,6.4,gbp/£,False,,0,6.4,0.0,/curasept/ads-regenerating-anti-decay-toothpaste-with-regenerative-effect/,/curasept/8056746070243_01-o__220203.jpg,2024-05-08 11:05:49,uk
16190935,Toothpaste,Baby Anthyllis,4.6,gbp/£,False,,0,4.6,0.0,/baby-anthyllis/toothpaste-toothpaste-for-children/,/baby_anthyllis/8002849910191_01-o__230629.jpg,2024-05-08 11:05:49,uk
528090,Biocare Wellness,Swissdent,20.4,gbp/£,False,,0,20.4,0.0,/swissdent/biocare/,/swissdent/7640126190853_01-o__160222.jpg,2024-05-08 11:05:49,uk
16178757,Blossom Tea,Marvis,5.6,gbp/£,False,,0,5.6,0.0,/marvis/blossom-tea-toothpastelimited-edition/,/marvis/8004395112302_01-o__230106.jpg,2024-05-08 11:05:49,uk
16097854,Girls,Pink Elephant,7.8,gbp/£,False,,0,7.8,0.0,/pink-elephant/girls-gift-set-for-kids-pink/,/pink_elephant/8588006040425_01__211015.jpg,2024-05-08 11:05:49,uk
16115665,Pink Whitening Toothpaste,My White Secret,6.9,gbp/£,False,,0,6.9,0.0,/my-white-secret/pink-whitening-toothpaste-sensitive-toothpaste/,/my-white-secret/5060548390365_01-o__220105.jpg,2024-05-08 11:05:49,uk
16214650,Oral Care Set,Chicco,8.8,gbp/£,False,,0,8.8,0.0,/chicco/oral-care-set-dental-care-set-for-babies/,/chicco/8058664155798_01__231124.jpg,2024-05-08 11:05:49,uk
16205548,MicroSilver Plus,LR,11.1,gbp/£,False,,0,11.1,0.0,/lr/microsilver-plus-toothpaste/,/lr/2800019046468_01-o__231009.jpg,2024-05-08 11:05:49,uk
557064,Flavour Collection,Marvis,21.6,gbp/£,False,,0,21.6,0.0,/marvis/flavour-collection-cosmetic-set-i/,/marvis/411059_01-o__211109.jpg,2024-05-08 11:05:49,uk
496176,Max White Optic,Colgate,4.5,gbp/£,False,,0,4.5,0.0,/colgate/max-white-one-optic-whitening-toothpaste-with-immediate-effect/,/colgate/8714789928425_01-o__221128.jpg,2024-05-08 11:05:49,uk
16191080,Daily rescue pack Serenity,HAAN,19.8,gbp/£,False,,0,19.8,0.0,/haan/daily-rescue-pack-serenity-gift-set-hyva-meininki/,/haan/5060917123518_01-o__230619.jpg,2024-05-08 11:05:49,uk
418104,Intensive Cleaning,Elmex,6.7,gbp/£,False,,0,6.7,0.0,/elmex/intensive-cleaning-toothpaste-for-smooth-and-white-teeth/,/elmex/7610108057924_01-o__221125.jpg,2024-05-08 11:05:49,uk
467187,Gentle White,Meridol,4.0,gbp/£,False,,0,4.0,0.0,/meridol/gentle-white-toothpaste-against-gum-bleeding-and-periodontal-disease-128777/,/meridol/merdecu_ktps50__150202.jpg,2024-05-08 11:05:49,uk
16156794,24 h Caries Protection,Signal,1.7,gbp/£,False,,0,1.7,0.0,/signal/24-h-caries-protection-anti-decay-toothpaste/,/signal/8710522427323_01-o__221114.jpg,2024-05-08 11:05:49,uk
632969,2 in1,White Glo,7.2,gbp/£,False,,0,7.2,0.0,/white-glo/2-in1-cosmetic-set-ii/,/white-glo/whg2i1w_kset10_02__220624.jpg,2024-05-08 11:05:49,uk
15992814,Children's Toothpaste Original,Urtekram,3.8,gbp/£,False,,0,3.8,0.0,/urtekram/childrens-toothpaste-original-toothpaste-for-children/,/urtekram/5765228839065_01-o__191016.jpg,2024-05-08 11:05:49,uk
16226336,Limited Edition Dreamy Osmanthus,Marvis,7.2,gbp/£,False,,0,7.2,0.0,/marvis/limited-edition-dreamy-osmanthus-toothpaste/,/marvis/8004395112821_01-o__240305.jpg,2024-05-08 11:05:49,uk
16103178,Botanique Mint,Himalaya Herbals,6.6,gbp/£,False,,0,6.6,0.0,/himalaya-herbals/botanique-mint-whitening-toothpaste/,/himalaya-herbals/605069200295_01-o__211221.jpg,2024-05-08 11:05:49,uk
16131388,Certified Organic Multifunctional with Hemp,Ecodenta,4.1,gbp/£,False,,0,4.1,0.0,/ecodenta/certified-organic-multifunctional-with-hemp-organic-toothpaste/,/ecodenta/4770001002186_01-o__220613.jpg,2024-05-08 11:05:49,uk
16207623,Whitening,MEDIBLANC,20.5,gbp/£,False,,0,20.5,0.0,/mediblanc/dental-care-dental-care-setfor-pearly-white-teeth-ii/,/mediblanc/8053689492118_01-o__231017.jpg,2024-05-08 11:05:49,uk
15964929,Aloe Vera,Urtekram,4.1,gbp/£,False,,0,4.1,0.0,/urtekram/urtekram-strong-mint-organic-toothpaste/,/urtekram/5765228837849_01-o__190813.jpg,2024-05-08 11:05:49,uk
16125915,Gold Lux Set,Curasept,15.0,gbp/£,False,,0,15.0,0.0,/curasept/gold-lux-set-whitening-kit-for-teeth/,/curasept/8056746071509_01-o__220218.jpg,2024-05-08 11:05:49,uk
15992830,Children's Toothpaste Tutti-Frutti,Urtekram,4.1,gbp/£,False,,0,4.1,0.0,/urtekram/childrens-toothpaste-tutti-frutti-toothpaste-for-children/,/urtekram/5765228837801_01-o__191016.jpg,2024-05-08 11:05:49,uk
16238812,Pure,TePe,4.9,gbp/£,False,,0,4.9,0.0,/tepe/pure-toothpaste/,/tepe/7350121254114_01-o__240419.jpg,2024-05-08 11:05:49,uk
419003,Gentle,Swissdent,21.1,gbp/£,False,,0,21.1,0.0,/swissdent/gentle-toothpaste/,/swissdent/7640126190020_01-o_02__130304.jpg,2024-05-08 11:05:49,uk
16230571,Gum Protection,Ecodenta,5.1,gbp/£,False,,0,5.1,0.0,/ecodenta/gum-protection-toothpaste-with-tea-tree-oil/,/ecodenta/4770001005538_01-o__240313.jpg,2024-05-08 11:05:49,uk
16143191,Family Extra Fresh,WOOM,1.8,gbp/£,False,,0,1.8,0.0,/woom/family-extra-fresh-refreshing-toothpaste/,/woom/8420075180353_01-o__220830.jpg,2024-05-08 11:05:49,uk
